F1	1.53334757887106	 0.00207945470826572 	 0.880592163517266 
F2	1.47782152213454	 0.00206167115096009 	 0.232170765443829 
F3	0.800649914878045	 0.00182520253906367 	 0.925698044842428 
F4	0.321177937050468	 0.00171928369494788 	 0.873749113549058 
F5	1.0367476037033	 0.00174877722537686 	 0.250630325766236 
F6	0.992752159555205	 0.00160062126702135 	 0.475375505913469 
F7	1.06081635813546	 0.00129734373305838 	 0.98374088401851 
F8	1.80056672691557	 0.00113222377819691 	 0.43969772630286 
F9	1.44266994589408	 0.00100299128979598 	 0.916480496337489 
F10	1.64227268613847	 0.00099383471090137 	 0.895623000837252 
